Index,FileName,formation_annotatoed,Duration_sec,GPSCoordinates,LocalTime,TripNo,FlightNo,whales,Glare,Sea,Focus,Exposure,Quality Rating,interspecies_status,nadir_shot_available,snapshot_taken,MainActivity,flipper_visible,reason_not taken?,morphometrix_measured,Sleap_Lables_for_Training,pMales,pAdults,pCalves,pOtherSpecies,MaxNumber,Describe,OriginalFileName,exclude for other reasons?,,,
76,/Volumes/GalDron23B/Drone_2023/2182023/Gal2023_DJIMini2_20230218_160625.MP4,,704.5038,1.051 -89.3299,2023-02-18 16:06,2,69,whales,0,1,0,0,1,,,,socializing,,,,,no,yes,yes,no,12,clusters splitting and joining,/Volumes/GalDron23B/Drone_2023/02182023/DJI_0096.MP4,,,,
77,/Volumes/GalDron23B/Drone_2023/2182023/Gal2023_DJIMini2_20230218_162045.MP4,,677.710367,1.0453 -89.3395,2023-02-18 16:20,2,70,whales,1,1,1,0,3,,yes,yes,socializing,,,yes,20,no,yes,yes,no,5,clusters splitting and joining,/Volumes/GalDron23B/Drone_2023/02182023/DJI_0097.MP4,,,,
78,/Volumes/GalDron23B/Drone_2023/2182023/Gal2023_DJIMini2_20230218_163627.MP4,,711.3106,1.0345 -89.3479,2023-02-18 16:36,2,71,whales,1,2,1,0,4,,,,breathing,,,,,no,yes,no,no,10,clusters splitting and joining,/Volumes/GalDron23B/Drone_2023/02182023/DJI_0098.MP4,,,,
79,/Volumes/GalDron23B/Drone_2023/2202023/Gal2023_DJIMini2_20230220_074820.MP4,,666.9663,1.0047 -89.7288,2023-02-20 07:48,2,72,whales,0,1,0,0,1,,yes,yes,socializing,,,yes,,no,yes,yes,no,10,single cluster - Juanito!,/Volumes/GalDron23B/Drone_2023/02202023/DJI_0099.MP4,,,,
80,/Volumes/GalDron23B/Drone_2023/2202023/Gal2023_DJIMini2_20230220_080403.MP4,,769.235133,0.9997 -89.7317,2023-02-20 08:04,2,73,whales,0,1,0,0,1,,yes,yes,socializing,,,yes,,no,yes,yes,no,10,single cluster - Juanito!,/Volumes/GalDron23B/Drone_2023/02202023/DJI_0100.MP4,,,,
81,/Volumes/GalDron23B/Drone_2023/2202023/Gal2023_DJIMini2_20230220_082756.MP4,,686.9863,0.9923 -89.7396,2023-02-20 08:27,2,74,whales,0,1,0,0,1,,,,,,,,,no,yes,yes,no,13,clusters splitting and joining - Juanito,/Volumes/GalDron23B/Drone_2023/02202023/DJI_0101.MP4,,,,
82,/Volumes/GalDron23B/Drone_2023/2202023/Gal2023_DJIMini2_20230220_084321.MP4,,806.438967,0.9864 -89.745,2023-02-20 08:43,2,75,whales,0,1,0,0,1,,yes,yes,socializing,,,yes,,no,yes,yes,no,9,clusters splitting and joining - Juanito,/Volumes/GalDron23B/Drone_2023/02202023/DJI_0102.MP4,,,,
83,/Volumes/GalDron23B/Drone_2023/2202023/Gal2023_DJIMini2_20230220_133246.MP4,,749.1484,0.953 -89.8677,2023-02-20 13:32,2,76,whales,2,1,1,0,4,,yes,yes,socializing,,,yes,,no,yes,yes,no,23,growing cluster - some comotion - Juanito,/Volumes/GalDron23B/Drone_2023/02202023/DJI_0103.MP4,,,,
84,/Volumes/GalDron23B/Drone_2023/2202023/Gal2023_DJIMini2_20230220_134924.MP4,,688.8882,0.9557 -89.879,2023-02-20 13:49,2,77,whales,1,1,1,0,3,,yes,yes,socializing,,,yes,,no,yes,yes,no,25,growing cluster - some comotion - Juanito,/Volumes/GalDron23B/Drone_2023/02202023/DJI_0105.MP4,not perpendicular,,,
85,/Volumes/GalDron23B/Drone_2023/2202023/Gal2023_DJIMini2_20230220_140512.MP4,,744.810733,0.9591 -89.888,2023-02-20 14:05,2,78,whales,2,1,2,0,5,,,,socializing,,,,,no,yes,yes,no,32,growing cluster - some comotion - Juanito,/Volumes/GalDron23B/Drone_2023/02202023/DJI_0106.MP4,not perpendicular,,,
86,/Volumes/GalDron23B/Drone_2023/2202023/Gal2023_DJIMini2_20230220_142141.MP4,,778.744633,0.9577 -89.8981,2023-02-20 14:21,2,79,whales,2,1,1,0,4,,,,socializing,,,,,no,yes,yes,no,28,growing cluster - some comotion - Juanito,/Volumes/GalDron23B/Drone_2023/02202023/DJI_0107.MP4,not perpendicular,,,
87,/Volumes/GalDron23B/Drone_2023/2202023/Gal2023_DJIMini2_20230220_143828.MP4,,788.2875,0.9573 -89.9092,2023-02-20 14:38,2,80,whales,2,1,1,0,4,,,,socializing,,,,,no,yes,yes,no,35,one cluster - some comotion - Juanito,/Volumes/GalDron23B/Drone_2023/02202023/DJI_0108.MP4,not perpendicular,,,
88,/Volumes/GalDron23B/Drone_2023/2202023/Gal2023_DJIMini2_20230220_145650.MP4,,697.2966,0.9551 -89.9211,2023-02-20 14:56,2,81,whales,1,1,0,0,2,,,,socializing,,too squirmy,,,no,yes,yes,no,30,one cluster - some comotion - Juanito,/Volumes/GalDron23B/Drone_2023/02202023/DJI_0109.MP4,,,,
89,/Volumes/GalDron23B/Drone_2023/2202023/Gal2023_DJIMini2_20230220_151411.MP4,,677.143133,NA,2023-02-20 15:14,2,82,whales,0,1,0,1,2,,yes,yes,socializing,,,yes,,no,yes,yes,no,25,one cluster - some comotion - Juanito,/Volumes/GalDron23B/Drone_2023/02202023/DJI_0111.MP4,,,,
90,/Volumes/GalDron23B/Drone_2023/2202023/Gal2023_DJIMini2_20230220_153002.MP4,,684.917567,NA,2023-02-20 15:30,2,83,whales,0,1,0,1,2,,,,socializing,,,,,no,yes,yes,no,31,one cluster - some comotion - Juanito,/Volumes/GalDron23B/Drone_2023/02202023/DJI_0113.MP4,,,,
91,/Volumes/GalDron23B/Drone_2023/2202023/Gal2023_DJIMini2_20230220_154710.MP4,,711.043667,NA,2023-02-20 15:47,2,84,whales,2,1,0,0,3,,,,socializing,,,,,no,yes,yes,no,25,clusters splitting and joining - body rubbing - Juanito,/Volumes/GalDron23B/Drone_2023/02202023/DJI_0115.MP4,,,,
92,/Volumes/GalDron23B/Drone_2023/2202023/Gal2023_DJIMini2_20230220_175436.MP4,,11.9452667,NA,2023-02-20 17:54,2,85,whales,1,1,0,0,2,,,,socializing,,,,,no,yes,yes,no,21,clusters splitting and joining - body rubbing - Juanito,/Volumes/GalDron23B/Drone_2023/02202023/DJI_0116.MP4,,,,
93,/Volumes/GalDron23B/Drone_2023/2202023/Gal2023_DJIMini2_20230220_175439.MP4,,631.764467,NA,2023-02-20 17:54,2,85,whales,1,1,0,0,2,,,,socializing,,,,DO,no,yes,yes,no,25,clusters splitting and joining - body rubbing - Juanito,/Volumes/GalDron23B/Drone_2023/02202023/DJI_0117.MP4,,,,
94,/Volumes/GalDron23B/Drone_2023/2202023/Gal2023_DJIMini2_20230220_181026.MP4,,526.392533,NA,2023-02-20 18:10,2,86,whales,0,1,2,1,4,,,,socializing,,,,,no,yes,yes,no,15,clusters splitting and joining - body rubbing - Juanito,/Volumes/GalDron23B/Drone_2023/02202023/DJI_0119.MP4,,,,
95,/Volumes/GalDron23B/Drone_2023/2202023/Gal2023_DJIMini2_20230220_181101.MP4,,11.9452667,NA,2023-02-20 18:11,2,86,whales,0,0,2,1,3,,,,socializing,,,,,no,yes,no,no,7,clusters splitting and joining - body rubbing - Juanito,/Volumes/GalDron23B/Drone_2023/02202023/DJI_0118.MP4,not perpendicular,,,
96,/Volumes/GalDron23B/Drone_2023/2202023/Gal2023_DJIMini2_20230220_182215.MP4,,1.3013,0.9487 -90.0605,2023-02-20 18:22,2,87,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/02202023/DJI_0120.MP4,,,,
97,/Volumes/GalDron23B/Drone_2023/2202023/Gal2023_DJIMini2_20230220_182648.MP4,,169.0689,0.9475 -90.0631,2023-02-20 18:26,2,87,whales,0,1,2,2,5,,,,socializing,,,,,no,yes,yes,no,15,clusters splitting and joining - body rubbing - dark,/Volumes/GalDron23B/Drone_2023/02202023/DJI_0121.MP4,,,,
98,/Volumes/GalDron23B/Drone_2023/2202023/Gal2023_DJIMini2_20230220_183023.MP4,,129.262467,0.9479 -90.0645,2023-02-20 18:30,2,87,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,/Volumes/GalDron23B/Drone_2023/02202023/DJI_0122.MP4,,,,
99,/Volumes/GalDron23B/Drone_2023/2212023/Gal2023_DJIMini2_20230221_063409.MP4,,769.935833,0.8554 -90.4297,2023-02-21 06:34,2,88,whales,1,1,0,0,2,,,,socializing,,,,,yes,yes,yes,no,20,clusters splitting and joining - body rubbing - Juanito and big male,/Volumes/GalDron23B/Drone_2023/02212023/DJI_0123.MP4,,,,
100,/Volumes/GalDron23B/Drone_2023/2212023/Gal2023_DJIMini2_20230221_065143.MP4,,489.722567,0.8515 -90.4383,2023-02-21 06:51,2,89,whales,1,1,0,0,2,,,,socializing,,,,,yes,yes,yes,no,20,clusters splitting and joining - body rubbing - Juanito and big male,/Volumes/GalDron23B/Drone_2023/02212023/DJI_0124.MP4,,,,
101,/Volumes/GalDron23B/Drone_2023/2212023/Gal2023_DJIMini2_20230221_070010.MP4,,201.935067,0.8484 -90.4414,2023-02-21 07:00,2,90,whales,1,1,0,0,2,,,,socializing,,,,,yes,yes,yes,no,15,clusters splitting and joining - body rubbing - Juanito and big male,/Volumes/GalDron23B/Drone_2023/02212023/DJI_0125.MP4,,,,
102,/Volumes/GalDron23B/Drone_2023/2212023/Gal2023_DJIMini2_20230221_070816.MP4,,478.0776,0.847 -90.4457,2023-02-21 07:08,2,91,whales,1,1,0,1,3,,,,socializing,,,,,yes,yes,yes,no,15,clusters splitting and joining - body rubbing - Juanito and big male,/Volumes/GalDron23B/Drone_2023/02212023/DJI_0126.MP4,,,,
103,/Volumes/GalDron23B/Drone_2023/NA/Gal2023_DJIMini2_20230221_071802.MP4,,5.73906667,0.8468 -90.4532,2023-02-21 07:18,2,92,NA,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,/Volumes/GalDron23B/Drone_2023/02212023/DJI_0132.MP4,,,,
104,/Volumes/GalDron23B/Drone_2023/2212023/Gal2023_DJIMini2_20230221_072040.MP4,,1.8018,0.8481 -90.4529,2023-02-21 07:20,2,92,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/02212023/DJI_0133.MP4,,,,
105,/Volumes/GalDron23B/Drone_2023/2212023/Gal2023_DJIMini2_20230221_072412.MP4,,749.181767,0.8485 -90.4562,2023-02-21 07:24,2,92,whales,1,1,0,0,2,,yes,yes,socializing,,,yes,,no,yes,yes,no,15,single cluster,/Volumes/GalDron23B/Drone_2023/02212023/DJI_0134.MP4,,,,
106,/Volumes/GalDron23B/Drone_2023/2212023/Gal2023_DJIMini2_20230221_074041.MP4,,691.257233,0.8449 -90.466,2023-02-21 07:40,2,93,whales,1,1,0,0,2,,,,breathing,,,,,yes,yes,no,no,3,single cluster and a male,/Volumes/GalDron23B/Drone_2023/02212023/DJI_0135.MP4,,,,
107,/Volumes/GalDron23B/Drone_2023/2212023/Gal2023_DJIMini2_20230221_075749.MP4,,681.747733,0.8451 -90.4797,2023-02-21 07:57,2,94,whales,1,1,0,1,3,,,,socializing,,,,,yes,yes,yes,no,13,clusters splitting and joining - body rubbing - Juanito and big male,/Volumes/GalDron23B/Drone_2023/02212023/DJI_0136.MP4,,,,
108,/Volumes/GalDron23B/Drone_2023/2212023/Gal2023_DJIMini2_20230221_081422.MP4,,684.550533,0.8429 -90.4897,2023-02-21 08:14,2,95,whales,0,1,0,1,2,,,,socializing,,,,,no,yes,yes,no,15,clusters splitting and joining - body rubbing - Juanito,/Volumes/GalDron23B/Drone_2023/02212023/DJI_0137.MP4,,,,
109,/Volumes/GalDron23B/Drone_2023/2212023/Gal2023_DJIMini2_20230221_082944.MP4,,808.374233,0.8413 -90.5004,2023-02-21 08:29,2,96,whales,0,1,0,1,2,,,,socializing,,,,,no,yes,yes,no,18,clusters splitting and joining - body rubbing - Juanito,/Volumes/GalDron23B/Drone_2023/02212023/DJI_0138.MP4,,,,
110,/Volumes/GalDron23B/Drone_2023/2212023/Gal2023_DJIMini2_20230221_084807.MP4,,700.7,0.837 -90.5131,2023-02-21 08:48,2,97,whales,0,0,1,1,2,yes,,,socializing,,,,,yes,yes,yes,no,16,clusters splitting and joining - body rubbing - Juanito and big male,/Volumes/GalDron23B/Drone_2023/02212023/DJI_0139.MP4,,,,
111,/Volumes/GalDron23B/Drone_2023/2212023/Gal2023_DJIMini2_20230221_090624.MP4,,629.795833,0.8327 -90.5236,2023-02-21 09:06,2,98,whales,0,0,0,1,1,,,,socializing,,,,,yes,yes,yes,no,14,clusters splitting and joining - body rubbing - Juanito and big male,/Volumes/GalDron23B/Drone_2023/02212023/DJI_0140.MP4,,,,
112,/Volumes/GalDron23B/Drone_2023/2212023/Gal2023_DJIMini2_20230221_091826.MP4,,17.8178,0.8296 -90.528,2023-02-21 09:18,2,99,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/02212023/DJI_0141.MP4,,,,
113,/Volumes/GalDron23B/Drone_2023/2212023/Gal2023_DJIMini2_20230221_095010.MP4,,774.340233,0.8239 -90.5481,2023-02-21 09:50,2,100,whales,0,1,0,1,2,yes,yes,yes,socializing,,,yes,,no,yes,no,yes - pilot,6,pilot harassing small cluster,/Volumes/GalDron23B/Drone_2023/02212023/DJI_0143.MP4,,,,
114,/Volumes/GalDron23B/Drone_2023/2212023/Gal2023_DJIMini2_20230221_105035.MP4,,771.337233,0.8124 -90.5761,2023-02-21 10:50,2,101,whales,2,1,0,1,4,yes,,,socializing,,,,,yes,yes,yes,yes - pilot,25,pilot harassing big cluster,/Volumes/GalDron23B/Drone_2023/02212023/DJI_0145.MP4,not perpendicular,,,
115,/Volumes/GalDron23B/Drone_2023/2212023/Gal2023_DJIMini2_20230221_142917.MP4,,770.336233,0 0,2023-02-21 14:29,2,102,whales,1,1,0,0,2,,,,socializing,,,,,no,yes,yes,yes - pilot,12,pilot harassing small cluster,/Volumes/GalDron23B/Drone_2023/02212023/DJI_0146.MP4,,,,
116,/Volumes/GalDron23B/Drone_2023/2212023/Gal2023_DJIMini2_20230221_144615.MP4,,719.552167,0.8111 -90.6516,2023-02-21 14:46,2,103,whales,1,1,0,0,2,,yes,yes,socializing,,,yes,,no,yes,yes,yes - pilot,26,pilot harassing,/Volumes/GalDron23B/Drone_2023/02212023/DJI_0147.MP4,,,,
117,/Volumes/GalDron23B/Drone_2023/2212023/Gal2023_DJIMini2_20230221_150856.MP4,,326.959967,0.8108 -90.6577,2023-02-21 15:08,2,104,whales,0,1,2,0,3,,,,socializing,,,,,no,yes,yes,yes - pilot,25,pilot harassing - Juanito,/Volumes/GalDron23B/Drone_2023/02212023/DJI_0148.MP4,,,,
118,/Volumes/GalDron23B/Drone_2023/2212023/Gal2023_DJIMini2_20230221_151859.MP4,,812.6118,0.8124 -90.6625,2023-02-21 15:18,2,105,whales,0,1,0,1,2,,,,socializing,,,,,no,yes,yes,yes - pilot,9,pilot harassing 2 clusters - Juanito,/Volumes/GalDron23B/Drone_2023/02212023/DJI_0149.MP4,,,,
119,/Volumes/GalDron23B/Drone_2023/2212023/Gal2023_DJIMini2_20230221_153622.MP4,,796.5958,0.8182 -90.6714,2023-02-21 15:36,2,106,whales,0,1,0,0,1,,,,socializing,,,,,no,yes,yes,yes - pilot,13,pilot harassing cluster with joining whales - Juanito,/Volumes/GalDron23B/Drone_2023/02212023/DJI_0150.MP4,,,,
120,/Volumes/GalDron23B/Drone_2023/2222023/Gal2023_DJIMini2_20230222_081435.MP4,,560.0595,1.1293 -90.9346,2023-02-22 08:14,2,107,whales,0,1,0,1,2,,,,foraging,,,,,no,yes,no,no,1,foraging dive,/Volumes/GalDron23B/Drone_2023/02222023/DJI_0151.MP4,,,,
121,/Volumes/GalDron23B/Drone_2023/2222023/Gal2023_DJIMini2_20230222_082526.MP4,,556.6561,1.1322 -90.9387,2023-02-22 08:25,2,108,whales,1,1,0,0,2,,,,foraging,,,,,no,yes,no,no,1,foraging dive,/Volumes/GalDron23B/Drone_2023/02222023/DJI_0152.MP4,,,,
122,/Volumes/GalDron23B/Drone_2023/2222023/Gal2023_DJIMini2_20230222_083900.MP4,,662.294967,1.1364 -90.9442,2023-02-22 08:39,2,109,whales,0,1,0,0,1,,yes,yes,foraging,,,yes,,no,yes,no,no,1,foraging dive,/Volumes/GalDron23B/Drone_2023/02222023/DJI_0153.MP4,,,,
123,/Volumes/GalDron23B/Drone_2023/2222023/Gal2023_DJIMini2_20230222_085455.MP4,,708.774733,1.1451 -90.9563,2023-02-22 08:54,2,110,whales,0,1,0,0,1,,,,foraging,,,,,no,yes,no,no,4,2 pairs of diving whales,/Volumes/GalDron23B/Drone_2023/02222023/DJI_0154.MP4,,,,
124,/Volumes/GalDron23B/Drone_2023/2222023/Gal2023_DJIMini2_20230222_091159.MP4,,804.570433,1.1547 -90.9649,2023-02-22 09:11,2,111,whales,0,1,0,0,1,,,,foraging,,,,,no,yes,no,no,1,subsurface whale,/Volumes/GalDron23B/Drone_2023/02222023/DJI_0155.MP4,,,,
125,/Volumes/GalDron23B/Drone_2023/2222023/Gal2023_DJIMini2_20230222_093025.MP4,,609.942667,1.1512 -90.9758,2023-02-22 09:30,2,112,whales,1,1,0,0,2,,,,foraging,,,,,no,yes,no,no,4,single whale joining pair + single whale with big scar,/Volumes/GalDron23B/Drone_2023/02222023/DJI_0156.MP4,,,,
126,/Volumes/GalDron23B/Drone_2023/2222023/Gal2023_DJIMini2_20230222_095329.MP4,,716.649267,1.1632 -90.9991,2023-02-22 09:53,2,113,whales,1,1,0,0,2,,,,foraging,,,,,no,yes,no,no,1,foraging dive,/Volumes/GalDron23B/Drone_2023/02222023/DJI_0157.MP4,,,,
127,/Volumes/GalDron23B/Drone_2023/2222023/Gal2023_DJIMini2_20230222_101504.MP4,,628.361067,1.1602 -91.0136,2023-02-22 10:15,2,114,whales,1,1,0,0,2,,yes,yes,foraging,,,yes,,no,yes,no,no,1,foraging dive,/Volumes/GalDron23B/Drone_2023/02222023/DJI_0158.MP4,,,,
128,/Volumes/GalDron23B/Drone_2023/2222023/Gal2023_DJIMini2_20230222_104958.MP4,,779.245133,1.1967 -91.043,2023-02-22 10:49,2,115,whales,2,1,0,0,3,yes,,,foraging/breathing,,,,,no,yes,no,no,1,subsurface whale,/Volumes/GalDron23B/Drone_2023/02222023/DJI_0160.MP4,,,,
129,/Volumes/GalDron23B/Drone_2023/2222023/Gal2023_DJIMini2_20230222_152250.MP4,,745.578167,1.3231 -91.1401,2023-02-22 15:22,2,116,whales,1,1,0,0,2,yes,,,breathing,,,,,yes,yes,no,yes - common,2,pair of fem/male with common dolphins,/Volumes/GalDron23B/Drone_2023/02222023/DJI_0161.MP4,,,,
130,/Volumes/GalDron23B/Drone_2023/2222023/Gal2023_DJIMini2_20230222_154059.MP4,,768.6679,1.3309 -91.147,2023-02-22 15:40,2,117,whales,1,1,0,0,2,,yes,yes,breathing,,,yes,,no,yes,no,no,1,adut pair,/Volumes/GalDron23B/Drone_2023/02222023/DJI_0162.MP4,,,,
131,/Volumes/GalDron23B/Drone_2023/2222023/Gal2023_DJIMini2_20230222_155426.MP4,,0.66733333,1.3354 -91.154,2023-02-22 15:54,2,118,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,/Volumes/GalDron23B/Drone_2023/02222023/DJI_0163.MP4,,,,
132,/Volumes/GalDron23B/Drone_2023/2222023/Gal2023_DJIMini2_20230222_155513.MP4,,3.63696667,1.3358 -91.155,2023-02-22 15:55,2,118,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/02222023/DJI_0164.MP4,,,,
133,/Volumes/GalDron23B/Drone_2023/2222023/Gal2023_DJIMini2_20230222_160308.MP4,,1.96029167,1.3383 -91.1629,2023-02-22 16:03,2,119,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,/Volumes/GalDron23B/Drone_2023/02222023/DJI_0165.MP4,,,,
134,/Volumes/GalDron23B/Drone_2023/2222023/Gal2023_DJIMini2_20230222_160603.MP4,,327.57725,1.3393 -91.1673,2023-02-22 16:06,2,119,whales,0,1,0,0,1,yes,,,foraging,,,,,yes,no,no,no,1,single male,/Volumes/GalDron23B/Drone_2023/02222023/DJI_0166.MP4,,,,
135,/Volumes/GalDron23B/Drone_2023/2222023/Gal2023_DJIMini2_20230222_161131.MP4,,327.57725,1.3381 -91.1742,2023-02-22 16:11,2,119,whales,0,1,0,0,1,yes,,,breathing,,,,,no,yes,no,no,1,single adult/juvenile,/Volumes/GalDron23B/Drone_2023/02222023/DJI_0167.MP4,,,,
136,/Volumes/GalDron23B/Drone_2023/2222023/Gal2023_DJIMini2_20230222_161658.MP4,,58.5167917,1.3426 -91.177,2023-02-22 16:16,2,119,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,clock,/Volumes/GalDron23B/Drone_2023/02222023/DJI_0168.MP4,,,,
137,/Volumes/GalDron23B/Drone_2023/2222023/Gal2023_DJIMini2_20230222_162324.MP4,,2.16883333,1.3483 -91.1854,2023-02-22 16:23,2,119,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,/Volumes/GalDron23B/Drone_2023/02222023/DJI_0169.MP4,,,,
138,/Volumes/GalDron23B/Drone_2023/2222023/Gal2023_DJIMini2_20230222_162336.MP4,,3.79545833,1.3486 -91.1857,2023-02-22 16:23,2,119,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,/Volumes/GalDron23B/Drone_2023/02222023/DJI_0170.MP4,,,,
139,/Volumes/GalDron23B/Drone_2023/2222023/Gal2023_DJIMini2_20230222_163049.MP4,,816.6158,1.3634 -91.1865,2023-02-22 16:30,2,120,whales,0,1,0,1,2,,,,breathing,,,,,no,yes,no,no,2,subsurface adut pair,/Volumes/GalDron23B/Drone_2023/02222023/DJI_0171.MP4,,,,
140,/Volumes/GalDron23B/Drone_2023/2222023/Gal2023_DJIMini2_20230222_165213.MP4,,758.3576,1.3782 -91.2018,2023-02-22 16:52,2,121,whales,0,1,0,0,1,,,,breathing,,,,,no,yes,no,no,2,subsurface adut pair,/Volumes/GalDron23B/Drone_2023/02222023/DJI_0172.MP4,,,,
141,/Volumes/GalDron23B/Drone_2023/2232023/Gal2023_DJIMini2_20230223_073130.MP4,,749.215133,1.7019 -91.7062,2023-02-23 07:31,2,122,whales,1,1,0,0,2,,yes,yes,socializing,,,yes,,no,yes,yes,no,10,cluster - Juanito,/Volumes/GalDron23B/Drone_2023/02232023/DJI_0173.MP4,,,,
142,/Volumes/GalDron23B/Drone_2023/2232023/Gal2023_DJIMini2_20230223_074809.MP4,,755.721633,1.7036 -91.7121,2023-02-23 07:48,2,123,whales,0,1,0,0,1,,,,socializing,,,,,no,yes,yes,no,20,clusters splitting and joining - body rubbing - Juanito,/Volumes/GalDron23B/Drone_2023/02232023/DJI_0174.MP4,,,,
143,/Volumes/GalDron23B/Drone_2023/2232023/Gal2023_DJIMini2_20230223_080413.MP4,,696.4958,NA,2023-02-23 08:04,2,124,whales,1,1,0,0,2,,,,socializing,,,,,no,yes,yes,no,16,clusters splitting and joining - body rubbing - Juanito,/Volumes/GalDron23B/Drone_2023/02232023/DJI_0176.MP4,,,,
144,/Volumes/GalDron23B/Drone_2023/2232023/Gal2023_DJIMini2_20230223_082008.MP4,,740.306233,NA,2023-02-23 08:20,2,125,whales,1,1,0,0,2,,,,socializing,,,,,no,yes,yes,no,12,2 clusters - one with Juanito,/Volumes/GalDron23B/Drone_2023/02232023/DJI_0178.MP4,,,,
145,/Volumes/GalDron23B/Drone_2023/2232023/Gal2023_DJIMini2_20230223_083800.MP4,,719.552167,NA,2023-02-23 08:38,2,126,whales,1,1,0,0,2,,,,foraging/breathing,,,,,no,yes,yes,no,6,cluster diving,/Volumes/GalDron23B/Drone_2023/02232023/DJI_0180.MP4,,,,
146,/Volumes/GalDron23B/Drone_2023/2232023/Gal2023_DJIMini2_20230223_085429.MP4,,11.9119,NA,2023-02-23 08:54,2,127,blank,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,/Volumes/GalDron23B/Drone_2023/02232023/DJI_0181.MP4,,,,
147,/Volumes/GalDron23B/Drone_2023/2232023/Gal2023_DJIMini2_20230223_091607.MP4,,280.013067,1.7497 -91.7345,2023-02-23 09:16,2,128,whales,1,1,2,0,4,,,,breathing,,,,,no,yes,yes,no,6,2 clusters - one with Juanito,/Volumes/GalDron23B/Drone_2023/02232023/DJI_0183.MP4,,,,
148,/Volumes/GalDron23B/Drone_2023/2232023/Gal2023_DJIMini2_20230223_092050.MP4,,403.8034,1.7521 -91.7318,2023-02-23 09:20,2,128,whales,1,1,0,0,2,,,,breathing,,,,,no,yes,yes,no,9,clusters splitting and joining - Juanito,/Volumes/GalDron23B/Drone_2023/02232023/DJI_0184.MP4,,,,
149,/Volumes/GalDron23B/Drone_2023/2232023/Gal2023_DJIMini2_20230223_093612.MP4,,850.5497,0 0,2023-02-23 09:36,2,129,whales,1,1,0,0,2,,,,breathing,,,,,no,yes,yes,no,10,clusters splitting and joining - Juanito,/Volumes/GalDron23B/Drone_2023/02232023/DJI_0185.MP4,not perpendicular,,,
150,/Volumes/GalDron23B/Drone_2023/2232023/Gal2023_DJIMini2_20230223_095535.MP4,,729.662267,1.7688 -91.7328,2023-02-23 09:55,2,130,whales,1,1,0,0,2,,,,breathing,,,,,no,yes,yes,no,7,clusters splitting and joining - Juanito,/Volumes/GalDron23B/Drone_2023/02232023/DJI_0186.MP4,,,,
151,/Volumes/GalDron23B/Drone_2023/2232023/Gal2023_DJIMini2_20230223_101118.MP4,,779.111667,1.7763 -91.7337,2023-02-23 10:11,2,131,whales,2,1,0,0,3,,,,socializing,,,,,no,yes,no,no,2,adult pair,/Volumes/GalDron23B/Drone_2023/02232023/DJI_0187.MP4,,,,
152,/Volumes/GalDron23B/Drone_2023/2232023/Gal2023_DJIMini2_20230223_102801.MP4,,784.617167,1.7868 -91.7321,2023-02-23 10:28,2,132,whales,1,1,1,1,4,,yes,yes,socializing,,,yes,,no,yes,yes,no,3,adult pair with Juanito,/Volumes/GalDron23B/Drone_2023/02232023/DJI_0188.MP4,,,,
153,/Volumes/GalDron23B/Drone_2023/2232023/Gal2023_DJIMini2_20230223_151836.MP4,,604.737467,1.9321 -91.785,2023-02-23 15:18,2,133,whales,0,1,0,0,1,,yes,yes,foraging/breathing,,,yes,,no,yes,no,no,2,foraging dive,/Volumes/GalDron23B/Drone_2023/02232023/DJI_0189.MP4,,,,
154,/Volumes/GalDron23B/Drone_2023/2232023/Gal2023_DJIMini2_20230223_153534.MP4,,660.1595,1.9396 -91.7754,2023-02-23 15:35,2,134,whales,0,1,0,0,1,,,,breathing,,,,,no,yes,no,no,3,splitting cluster,/Volumes/GalDron23B/Drone_2023/02232023/DJI_0190.MP4,,,,
155,/Volumes/GalDron23B/Drone_2023/2232023/Gal2023_DJIMini2_20230223_155002.MP4,,773.3726,1.9505 -91.7734,2023-02-23 15:50,2,135,whales,1,1,2,0,4,,,,breathing,,,,,no,yes,no,no,3,subsurface whales,/Volumes/GalDron23B/Drone_2023/02232023/DJI_0191.MP4,,,,
156,/Volumes/GalDron23B/Drone_2023/NA/Gal2023_DJIMini2_20230308_130814.MP4,,577.710467,-89.0923,2023-03-08 13:08,3,136,NA,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,/Volumes/GalDron23B/Drone_2023/03082022/DJI_0194.MP4,,,,
